Provincias;Edad (3 grupos de edad);Españoles/Extranjeros;Sexo;Año;Total
40 Segovia;16-64 años;Españoles;Mujeres;2020;39.784
40 Segovia;16-64 años;Extranjeros;Ambos sexos;2020;14.009
40 Segovia;16-64 años;Extranjeros;Hombres;2020;6.839
40 Segovia;16-64 años;Extranjeros;Mujeres;2020;7.170
40 Segovia;16-64 años;% Extranjeros;Ambos sexos;2020;14,39
40 Segovia;16-64 años;% Extranjeros;Hombres;2020;13,57
40 Segovia;16-64 años;% Extranjeros;Mujeres;2020;15,27
40 Segovia;65 y más;TOTAL;Ambos sexos;2020;34.879
40 Segovia;65 y más;TOTAL;Hombres;2020;15.727
40 Segovia;65 y más;TOTAL;Mujeres;2020;19.152
40 Segovia;65 y más;Españoles;Ambos sexos;2020;34.300
40 Segovia;65 y más;Españoles;Hombres;2020;15.484
40 Segovia;65 y más;Españoles;Mujeres;2020;18.816
40 Segovia;65 y más;Extranjeros;Ambos sexos;2020;579
40 Segovia;65 y más;Extranjeros;Hombres;2020;243
40 Segovia;65 y más;Extranjeros;Mujeres;2020;336
40 Segovia;65 y más;% Extranjeros;Ambos sexos;2020;1,66
40 Segovia;65 y más;% Extranjeros;Hombres;2020;1,55
40 Segovia;65 y más;% Extranjeros;Mujeres;2020;1,75
41 Sevilla;TOTAL EDADES;TOTAL;Ambos sexos;2020;1.950.219
41 Sevilla;TOTAL EDADES;TOTAL;Hombres;2020;952.695
41 Sevilla;TOTAL EDADES;TOTAL;Mujeres;2020;997.524
41 Sevilla;TOTAL EDADES;Españoles;Ambos sexos;2020;1.873.932
41 Sevilla;TOTAL EDADES;Españoles;Hombres;2020;917.118
41 Sevilla;TOTAL EDADES;Españoles;Mujeres;2020;956.814
41 Sevilla;TOTAL EDADES;Extranjeros;Ambos sexos;2020;76.287
41 Sevilla;TOTAL EDADES;Extranjeros;Hombres;2020;35.577
41 Sevilla;TOTAL EDADES;Extranjeros;Mujeres;2020;40.710
41 Sevilla;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;3,91
41 Sevilla;TOTAL EDADES;% Extranjeros;Hombres;2020;3,73
41 Sevilla;TOTAL EDADES;% Extranjeros;Mujeres;2020;4,08
41 Sevilla;0-15 años;TOTAL;Ambos sexos;2020;339.204
41 Sevilla;0-15 años;TOTAL;Hombres;2020;174.372
41 Sevilla;0-15 años;TOTAL;Mujeres;2020;164.832
41 Sevilla;0-15 años;Españoles;Ambos sexos;2020;328.543
41 Sevilla;0-15 años;Españoles;Hombres;2020;168.975
41 Sevilla;0-15 años;Españoles;Mujeres;2020;159.568
41 Sevilla;0-15 años;Extranjeros;Ambos sexos;2020;10.661
41 Sevilla;0-15 años;Extranjeros;Hombres;2020;5.397
41 Sevilla;0-15 años;Extranjeros;Mujeres;2020;5.264
41 Sevilla;0-15 años;% Extranjeros;Ambos sexos;2020;3,14
41 Sevilla;0-15 años;% Extranjeros;Hombres;2020;3,10
41 Sevilla;0-15 años;% Extranjeros;Mujeres;2020;3,19
41 Sevilla;16-64 años;TOTAL;Ambos sexos;2020;1.284.509
41 Sevilla;16-64 años;TOTAL;Hombres;2020;639.474
41 Sevilla;16-64 años;TOTAL;Mujeres;2020;645.035
41 Sevilla;16-64 años;Españoles;Ambos sexos;2020;1.222.221
41 Sevilla;16-64 años;Españoles;Hombres;2020;610.721
41 Sevilla;16-64 años;Españoles;Mujeres;2020;611.500
41 Sevilla;16-64 años;Extranjeros;Ambos sexos;2020;62.288
41 Sevilla;16-64 años;Extranjeros;Hombres;2020;28.753
41 Sevilla;16-64 años;Extranjeros;Mujeres;2020;33.535
41 Sevilla;16-64 años;% Extranjeros;Ambos sexos;2020;4,85
41 Sevilla;16-64 años;% Extranjeros;Hombres;2020;4,50
41 Sevilla;16-64 años;% Extranjeros;Mujeres;2020;5,20
41 Sevilla;65 y más;TOTAL;Ambos sexos;2020;326.506
41 Sevilla;65 y más;TOTAL;Hombres;2020;138.849
41 Sevilla;65 y más;TOTAL;Mujeres;2020;187.657
41 Sevilla;65 y más;Españoles;Ambos sexos;2020;323.168
41 Sevilla;65 y más;Españoles;Hombres;2020;137.422
41 Sevilla;65 y más;Españoles;Mujeres;2020;185.746
41 Sevilla;65 y más;Extranjeros;Ambos sexos;2020;3.338
41 Sevilla;65 y más;Extranjeros;Hombres;2020;1.427
41 Sevilla;65 y más;Extranjeros;Mujeres;2020;1.911
41 Sevilla;65 y más;% Extranjeros;Ambos sexos;2020;1,02
41 Sevilla;65 y más;% Extranjeros;Hombres;2020;1,03
41 Sevilla;65 y más;% Extranjeros;Mujeres;2020;1,02
42 Soria;TOTAL EDADES;TOTAL;Ambos sexos;2020;88.884
42 Soria;TOTAL EDADES;TOTAL;Hombres;2020;44.927
42 Soria;TOTAL EDADES;TOTAL;Mujeres;2020;43.957
42 Soria;TOTAL EDADES;Españoles;Ambos sexos;2020;80.613
42 Soria;TOTAL EDADES;Españoles;Hombres;2020;40.657
42 Soria;TOTAL EDADES;Españoles;Mujeres;2020;39.956
42 Soria;TOTAL EDADES;Extranjeros;Ambos sexos;2020;8.271
42 Soria;TOTAL EDADES;Extranjeros;Hombres;2020;4.270
42 Soria;TOTAL EDADES;Extranjeros;Mujeres;2020;4.001
42 Soria;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;9,31
42 Soria;TOTAL EDADES;% Extranjeros;Hombres;2020;9,50
42 Soria;TOTAL EDADES;% Extranjeros;Mujeres;2020;9,10
42 Soria;0-15 años;TOTAL;Ambos sexos;2020;11.528
42 Soria;0-15 años;TOTAL;Hombres;2020;5.927
42 Soria;0-15 años;TOTAL;Mujeres;2020;5.601
42 Soria;0-15 años;Españoles;Ambos sexos;2020;10.049
42 Soria;0-15 años;Españoles;Hombres;2020;5.172
42 Soria;0-15 años;Españoles;Mujeres;2020;4.877
42 Soria;0-15 años;Extranjeros;Ambos sexos;2020;1.479
42 Soria;0-15 años;Extranjeros;Hombres;2020;755
42 Soria;0-15 años;Extranjeros;Mujeres;2020;724
42 Soria;0-15 años;% Extranjeros;Ambos sexos;2020;12,83
42 Soria;0-15 años;% Extranjeros;Hombres;2020;12,74
42 Soria;0-15 años;% Extranjeros;Mujeres;2020;12,93
42 Soria;16-64 años;TOTAL;Ambos sexos;2020;54.621
42 Soria;16-64 años;TOTAL;Hombres;2020;28.539
42 Soria;16-64 años;TOTAL;Mujeres;2020;26.082
42 Soria;16-64 años;Españoles;Ambos sexos;2020;48.045
42 Soria;16-64 años;Españoles;Hombres;2020;25.112
42 Soria;16-64 años;Españoles;Mujeres;2020;22.933
42 Soria;16-64 años;Extranjeros;Ambos sexos;2020;6.576
42 Soria;16-64 años;Extranjeros;Hombres;2020;3.427
42 Soria;16-64 años;Extranjeros;Mujeres;2020;3.149
42 Soria;16-64 años;% Extranjeros;Ambos sexos;2020;12,04
42 Soria;16-64 años;% Extranjeros;Hombres;2020;12,01
42 Soria;16-64 años;% Extranjeros;Mujeres;2020;12,07
42 Soria;65 y más;TOTAL;Ambos sexos;2020;22.735
42 Soria;65 y más;TOTAL;Hombres;2020;10.461
42 Soria;65 y más;TOTAL;Mujeres;2020;12.274
42 Soria;65 y más;Españoles;Ambos sexos;2020;22.519
42 Soria;65 y más;Españoles;Hombres;2020;10.373
42 Soria;65 y más;Españoles;Mujeres;2020;12.146
42 Soria;65 y más;Extranjeros;Ambos sexos;2020;216
42 Soria;65 y más;Extranjeros;Hombres;2020;88
42 Soria;65 y más;Extranjeros;Mujeres;2020;128
42 Soria;65 y más;% Extranjeros;Ambos sexos;2020;0,95
42 Soria;65 y más;% Extranjeros;Hombres;2020;0,84
42 Soria;65 y más;% Extranjeros;Mujeres;2020;1,04
43 Tarragona;TOTAL EDADES;TOTAL;Ambos sexos;2020;816.772
43 Tarragona;TOTAL EDADES;TOTAL;Hombres;2020;408.142
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2020;408.630
43 Tarragona;TOTAL EDADES;Españoles;Ambos sexos;2020;679.979
43 Tarragona;TOTAL EDADES;Españoles;Hombres;2020;337.220
43 Tarragona;TOTAL EDADES;Españoles;Mujeres;2020;342.759
43 Tarragona;TOTAL EDADES;Extranjeros;Ambos sexos;2020;136.793
43 Tarragona;TOTAL EDADES;Extranjeros;Hombres;2020;70.922
43 Tarragona;TOTAL EDADES;Extranjeros;Mujeres;2020;65.871
43 Tarragona;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;16,75
43 Tarragona;TOTAL EDADES;% Extranjeros;Hombres;2020;17,38
43 Tarragona;TOTAL EDADES;% Extranjeros;Mujeres;2020;16,12
43 Tarragona;0-15 años;TOTAL;Ambos sexos;2020;135.911
43 Tarragona;0-15 años;TOTAL;Hombres;2020;70.139
43 Tarragona;0-15 años;TOTAL;Mujeres;2020;65.772
43 Tarragona;0-15 años;Españoles;Ambos sexos;2020;111.662
43 Tarragona;0-15 años;Españoles;Hombres;2020;57.689
43 Tarragona;0-15 años;Españoles;Mujeres;2020;53.973
43 Tarragona;0-15 años;Extranjeros;Ambos sexos;2020;24.249
43 Tarragona;0-15 años;Extranjeros;Hombres;2020;12.450
43 Tarragona;0-15 años;Extranjeros;Mujeres;2020;11.799
43 Tarragona;0-15 años;% Extranjeros;Ambos sexos;2020;17,84
43 Tarragona;0-15 años;% Extranjeros;Hombres;2020;17,75
43 Tarragona;0-15 años;% Extranjeros;Mujeres;2020;17,94
43 Tarragona;16-64 años;TOTAL;Ambos sexos;2020;525.441
43 Tarragona;16-64 años;TOTAL;Hombres;2020;268.140
43 Tarragona;16-64 años;TOTAL;Mujeres;2020;257.301
43 Tarragona;16-64 años;Españoles;Ambos sexos;2020;420.883
43 Tarragona;16-64 años;Españoles;Hombres;2020;213.433
43 Tarragona;16-64 años;Españoles;Mujeres;2020;207.450
43 Tarragona;16-64 años;Extranjeros;Ambos sexos;2020;104.558
43 Tarragona;16-64 años;Extranjeros;Hombres;2020;54.707
43 Tarragona;16-64 años;Extranjeros;Mujeres;2020;49.851
43 Tarragona;16-64 años;% Extranjeros;Ambos sexos;2020;19,90
43 Tarragona;16-64 años;% Extranjeros;Hombres;2020;20,40
43 Tarragona;16-64 años;% Extranjeros;Mujeres;2020;19,37
43 Tarragona;65 y más;TOTAL;Ambos sexos;2020;155.420
43 Tarragona;65 y más;TOTAL;Hombres;2020;69.863
43 Tarragona;65 y más;TOTAL;Mujeres;2020;85.557
43 Tarragona;65 y más;Españoles;Ambos sexos;2020;147.434
43 Tarragona;65 y más;Españoles;Hombres;2020;66.098
43 Tarragona;65 y más;Españoles;Mujeres;2020;81.336
43 Tarragona;65 y más;Extranjeros;Ambos sexos;2020;7.986
43 Tarragona;65 y más;Extranjeros;Hombres;2020;3.765
43 Tarragona;65 y más;Extranjeros;Mujeres;2020;4.221
43 Tarragona;65 y más;% Extranjeros;Ambos sexos;2020;5,14
43 Tarragona;65 y más;% Extranjeros;Hombres;2020;5,39
43 Tarragona;65 y más;% Extranjeros;Mujeres;2020;4,93
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2020;134.176
44 Teruel;TOTAL EDADES;TOTAL;Hombres;2020;67.975
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2020;66.201
44 Teruel;TOTAL EDADES;Españoles;Ambos sexos;2020;119.420
44 Teruel;TOTAL EDADES;Españoles;Hombres;2020;60.366
44 Teruel;TOTAL EDADES;Españoles;Mujeres;2020;59.054
44 Teruel;TOTAL EDADES;Extranjeros;Ambos sexos;2020;14.756
44 Teruel;TOTAL EDADES;Extranjeros;Hombres;2020;7.609
44 Teruel;TOTAL EDADES;Extranjeros;Mujeres;2020;7.147
44 Teruel;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;11,00
44 Teruel;TOTAL EDADES;% Extranjeros;Hombres;2020;11,19
44 Teruel;TOTAL EDADES;% Extranjeros;Mujeres;2020;10,80
44 Teruel;0-15 años;TOTAL;Ambos sexos;2020;18.500
44 Teruel;0-15 años;TOTAL;Hombres;2020;9.439
44 Teruel;0-15 años;TOTAL;Mujeres;2020;9.061
44 Teruel;0-15 años;Españoles;Ambos sexos;2020;15.594
44 Teruel;0-15 años;Españoles;Hombres;2020;7.966
44 Teruel;0-15 años;Españoles;Mujeres;2020;7.628
44 Teruel;0-15 años;Extranjeros;Ambos sexos;2020;2.906
44 Teruel;0-15 años;Extranjeros;Hombres;2020;1.473
44 Teruel;0-15 años;Extranjeros;Mujeres;2020;1.433
44 Teruel;0-15 años;% Extranjeros;Ambos sexos;2020;15,71
44 Teruel;0-15 años;% Extranjeros;Hombres;2020;15,61
44 Teruel;0-15 años;% Extranjeros;Mujeres;2020;15,82
44 Teruel;16-64 años;TOTAL;Ambos sexos;2020;83.528
44 Teruel;16-64 años;TOTAL;Hombres;2020;43.734
44 Teruel;16-64 años;TOTAL;Mujeres;2020;39.794
44 Teruel;16-64 años;Españoles;Ambos sexos;2020;72.106
44 Teruel;16-64 años;Españoles;Hombres;2020;37.786
44 Teruel;16-64 años;Españoles;Mujeres;2020;34.320
44 Teruel;16-64 años;Extranjeros;Ambos sexos;2020;11.422
44 Teruel;16-64 años;Extranjeros;Hombres;2020;5.948
44 Teruel;16-64 años;Extranjeros;Mujeres;2020;5.474
44 Teruel;16-64 años;% Extranjeros;Ambos sexos;2020;13,67
44 Teruel;16-64 años;% Extranjeros;Hombres;2020;13,60
44 Teruel;16-64 años;% Extranjeros;Mujeres;2020;13,76
44 Teruel;65 y más;TOTAL;Ambos sexos;2020;32.148
44 Teruel;65 y más;TOTAL;Hombres;2020;14.802
44 Teruel;65 y más;TOTAL;Mujeres;2020;17.346
44 Teruel;65 y más;Españoles;Ambos sexos;2020;31.720
44 Teruel;65 y más;Españoles;Hombres;2020;14.614
44 Teruel;65 y más;Españoles;Mujeres;2020;17.106
44 Teruel;65 y más;Extranjeros;Ambos sexos;2020;428
44 Teruel;65 y más;Extranjeros;Hombres;2020;188
44 Teruel;65 y más;Extranjeros;Mujeres;2020;240
44 Teruel;65 y más;% Extranjeros;Ambos sexos;2020;1,33
44 Teruel;65 y más;% Extranjeros;Hombres;2020;1,27
44 Teruel;65 y más;% Extranjeros;Mujeres;2020;1,38
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2020;703.772
45 Toledo;TOTAL EDADES;TOTAL;Hombres;2020;353.548
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2020;350.224
45 Toledo;TOTAL EDADES;Españoles;Ambos sexos;2020;631.805
45 Toledo;TOTAL EDADES;Españoles;Hombres;2020;317.659
45 Toledo;TOTAL EDADES;Españoles;Mujeres;2020;314.146
45 Toledo;TOTAL EDADES;Extranjeros;Ambos sexos;2020;71.967
45 Toledo;TOTAL EDADES;Extranjeros;Hombres;2020;35.889
45 Toledo;TOTAL EDADES;Extranjeros;Mujeres;2020;36.078
45 Toledo;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;10,23
45 Toledo;TOTAL EDADES;% Extranjeros;Hombres;2020;10,15
45 Toledo;TOTAL EDADES;% Extranjeros;Mujeres;2020;10,30
45 Toledo;0-15 años;TOTAL;Ambos sexos;2020;121.067
45 Toledo;0-15 años;TOTAL;Hombres;2020;62.293
45 Toledo;0-15 años;TOTAL;Mujeres;2020;58.774
45 Toledo;0-15 años;Españoles;Ambos sexos;2020;107.062
45 Toledo;0-15 años;Españoles;Hombres;2020;55.229
45 Toledo;0-15 años;Españoles;Mujeres;2020;51.833
45 Toledo;0-15 años;Extranjeros;Ambos sexos;2020;14.005
45 Toledo;0-15 años;Extranjeros;Hombres;2020;7.064
45 Toledo;0-15 años;Extranjeros;Mujeres;2020;6.941
45 Toledo;0-15 años;% Extranjeros;Ambos sexos;2020;11,57
45 Toledo;0-15 años;% Extranjeros;Hombres;2020;11,34
45 Toledo;0-15 años;% Extranjeros;Mujeres;2020;11,81
45 Toledo;16-64 años;TOTAL;Ambos sexos;2020;456.363
45 Toledo;16-64 años;TOTAL;Hombres;2020;234.270
45 Toledo;16-64 años;TOTAL;Mujeres;2020;222.093
45 Toledo;16-64 años;Españoles;Ambos sexos;2020;400.801
45 Toledo;16-64 años;Españoles;Hombres;2020;206.365
45 Toledo;16-64 años;Españoles;Mujeres;2020;194.436
45 Toledo;16-64 años;Extranjeros;Ambos sexos;2020;55.562
45 Toledo;16-64 años;Extranjeros;Hombres;2020;27.905
45 Toledo;16-64 años;Extranjeros;Mujeres;2020;27.657
45 Toledo;16-64 años;% Extranjeros;Ambos sexos;2020;12,17
45 Toledo;16-64 años;% Extranjeros;Hombres;2020;11,91
45 Toledo;16-64 años;% Extranjeros;Mujeres;2020;12,45
45 Toledo;65 y más;TOTAL;Ambos sexos;2020;126.342
45 Toledo;65 y más;TOTAL;Hombres;2020;56.985
45 Toledo;65 y más;TOTAL;Mujeres;2020;69.357
45 Toledo;65 y más;Españoles;Ambos sexos;2020;123.942
45 Toledo;65 y más;Españoles;Hombres;2020;56.065
45 Toledo;65 y más;Españoles;Mujeres;2020;67.877
45 Toledo;65 y más;Extranjeros;Ambos sexos;2020;2.400
45 Toledo;65 y más;Extranjeros;Hombres;2020;920
45 Toledo;65 y más;Extranjeros;Mujeres;2020;1.480
45 Toledo;65 y más;% Extranjeros;Ambos sexos;2020;1,90
45 Toledo;65 y más;% Extranjeros;Hombres;2020;1,61
45 Toledo;65 y más;% Extranjeros;Mujeres;2020;2,13
46 Valencia/València;TOTAL EDADES;TOTAL;Ambos sexos;2020;2.591.875
46 Valencia/València;TOTAL EDADES;TOTAL;Hombres;2020;1.269.466
46 Valencia/València;TOTAL EDADES;TOTAL;Mujeres;2020;1.322.409
46 Valencia/València;TOTAL EDADES;Españoles;Ambos sexos;2020;2.303.354
46 Valencia/València;TOTAL EDADES;Españoles;Hombres;2020;1.124.525
46 Valencia/València;TOTAL EDADES;Españoles;Mujeres;2020;1.178.829
46 Valencia/València;TOTAL EDADES;Extranjeros;Ambos sexos;2020;288.521
46 Valencia/València;TOTAL EDADES;Extranjeros;Hombres;2020;144.941
46 Valencia/València;TOTAL EDADES;Extranjeros;Mujeres;2020;143.580
46 Valencia/València;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;11,13
46 Valencia/València;TOTAL EDADES;% Extranjeros;Hombres;2020;11,42
46 Valencia/València;TOTAL EDADES;% Extranjeros;Mujeres;2020;10,86
46 Valencia/València;0-15 años;TOTAL;Ambos sexos;2020;404.313
46 Valencia/València;0-15 años;TOTAL;Hombres;2020;208.114
46 Valencia/València;0-15 años;TOTAL;Mujeres;2020;196.199
46 Valencia/València;0-15 años;Españoles;Ambos sexos;2020;358.137
46 Valencia/València;0-15 años;Españoles;Hombres;2020;183.995
46 Valencia/València;0-15 años;Españoles;Mujeres;2020;174.142
46 Valencia/València;0-15 años;Extranjeros;Ambos sexos;2020;46.176
46 Valencia/València;0-15 años;Extranjeros;Hombres;2020;24.119
46 Valencia/València;0-15 años;Extranjeros;Mujeres;2020;22.057
46 Valencia/València;0-15 años;% Extranjeros;Ambos sexos;2020;11,42
46 Valencia/València;0-15 años;% Extranjeros;Hombres;2020;11,59
46 Valencia/València;0-15 años;% Extranjeros;Mujeres;2020;11,24
46 Valencia/València;16-64 años;TOTAL;Ambos sexos;2020;1.692.124
46 Valencia/València;16-64 años;TOTAL;Hombres;2020;849.937
46 Valencia/València;16-64 años;TOTAL;Mujeres;2020;842.187
46 Valencia/València;16-64 años;Españoles;Ambos sexos;2020;1.465.193
46 Valencia/València;16-64 años;Españoles;Hombres;2020;736.065
46 Valencia/València;16-64 años;Españoles;Mujeres;2020;729.128
46 Valencia/València;16-64 años;Extranjeros;Ambos sexos;2020;226.931
46 Valencia/València;16-64 años;Extranjeros;Hombres;2020;113.872
46 Valencia/València;16-64 años;Extranjeros;Mujeres;2020;113.059
46 Valencia/València;16-64 años;% Extranjeros;Ambos sexos;2020;13,41
46 Valencia/València;16-64 años;% Extranjeros;Hombres;2020;13,40
46 Valencia/València;16-64 años;% Extranjeros;Mujeres;2020;13,42
46 Valencia/València;65 y más;TOTAL;Ambos sexos;2020;495.438
46 Valencia/València;65 y más;TOTAL;Hombres;2020;211.415
46 Valencia/València;65 y más;TOTAL;Mujeres;2020;284.023
46 Valencia/València;65 y más;Españoles;Ambos sexos;2020;480.024
46 Valencia/València;65 y más;Españoles;Hombres;2020;204.465
46 Valencia/València;65 y más;Españoles;Mujeres;2020;275.559
46 Valencia/València;65 y más;Extranjeros;Ambos sexos;2020;15.414
46 Valencia/València;65 y más;Extranjeros;Hombres;2020;6.950
46 Valencia/València;65 y más;Extranjeros;Mujeres;2020;8.464
46 Valencia/València;65 y más;% Extranjeros;Ambos sexos;2020;3,11
46 Valencia/València;65 y más;% Extranjeros;Hombres;2020;3,29
46 Valencia/València;65 y más;% Extranjeros;Mujeres;2020;2,98
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2020;520.649
47 Valladolid;TOTAL EDADES;TOTAL;Hombres;2020;253.540
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2020;267.109
47 Valladolid;TOTAL EDADES;Españoles;Ambos sexos;2020;493.327
47 Valladolid;TOTAL EDADES;Españoles;Hombres;2020;240.177
47 Valladolid;TOTAL EDADES;Españoles;Mujeres;2020;253.150
47 Valladolid;TOTAL EDADES;Extranjeros;Ambos sexos;2020;27.322
47 Valladolid;TOTAL EDADES;Extranjeros;Hombres;2020;13.363
47 Valladolid;TOTAL EDADES;Extranjeros;Mujeres;2020;13.959
47 Valladolid;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;5,25
47 Valladolid;TOTAL EDADES;% Extranjeros;Hombres;2020;5,27
47 Valladolid;TOTAL EDADES;% Extranjeros;Mujeres;2020;5,23
47 Valladolid;0-15 años;TOTAL;Ambos sexos;2020;72.506
47 Valladolid;0-15 años;TOTAL;Hombres;2020;37.150
47 Valladolid;0-15 años;TOTAL;Mujeres;2020;35.356
47 Valladolid;0-15 años;Españoles;Ambos sexos;2020;67.926
47 Valladolid;0-15 años;Españoles;Hombres;2020;34.841
47 Valladolid;0-15 años;Españoles;Mujeres;2020;33.085
47 Valladolid;0-15 años;Extranjeros;Ambos sexos;2020;4.580
47 Valladolid;0-15 años;Extranjeros;Hombres;2020;2.309
47 Valladolid;0-15 años;Extranjeros;Mujeres;2020;2.271
47 Valladolid;0-15 años;% Extranjeros;Ambos sexos;2020;6,32
47 Valladolid;0-15 años;% Extranjeros;Hombres;2020;6,22
47 Valladolid;0-15 años;% Extranjeros;Mujeres;2020;6,42
47 Valladolid;16-64 años;TOTAL;Ambos sexos;2020;326.737
47 Valladolid;16-64 años;TOTAL;Hombres;2020;163.065
47 Valladolid;16-64 años;TOTAL;Mujeres;2020;163.672
47 Valladolid;16-64 años;Españoles;Ambos sexos;2020;304.956
47 Valladolid;16-64 años;Españoles;Hombres;2020;152.421
47 Valladolid;16-64 años;Españoles;Mujeres;2020;152.535
47 Valladolid;16-64 años;Extranjeros;Ambos sexos;2020;21.781
47 Valladolid;16-64 años;Extranjeros;Hombres;2020;10.644
47 Valladolid;16-64 años;Extranjeros;Mujeres;2020;11.137
47 Valladolid;16-64 años;% Extranjeros;Ambos sexos;2020;6,67
47 Valladolid;16-64 años;% Extranjeros;Hombres;2020;6,53
47 Valladolid;16-64 años;% Extranjeros;Mujeres;2020;6,80
47 Valladolid;65 y más;TOTAL;Ambos sexos;2020;121.406
47 Valladolid;65 y más;TOTAL;Hombres;2020;53.325
47 Valladolid;65 y más;TOTAL;Mujeres;2020;68.081
47 Valladolid;65 y más;Españoles;Ambos sexos;2020;120.445
47 Valladolid;65 y más;Españoles;Hombres;2020;52.915
47 Valladolid;65 y más;Españoles;Mujeres;2020;67.530
47 Valladolid;65 y más;Extranjeros;Ambos sexos;2020;961
47 Valladolid;65 y más;Extranjeros;Hombres;2020;410
47 Valladolid;65 y más;Extranjeros;Mujeres;2020;551
47 Valladolid;65 y más;% Extranjeros;Ambos sexos;2020;0,79
47 Valladolid;65 y más;% Extranjeros;Hombres;2020;0,77
47 Valladolid;65 y más;% Extranjeros;Mujeres;2020;0,81
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2020;170.588
49 Zamora;TOTAL EDADES;TOTAL;Hombres;2020;84.369
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2020;86.219
49 Zamora;TOTAL EDADES;Españoles;Ambos sexos;2020;164.491
49 Zamora;TOTAL EDADES;Españoles;Hombres;2020;81.467
49 Zamora;TOTAL EDADES;Españoles;Mujeres;2020;83.024
49 Zamora;TOTAL EDADES;Extranjeros;Ambos sexos;2020;6.097
49 Zamora;TOTAL EDADES;Extranjeros;Hombres;2020;2.902
49 Zamora;TOTAL EDADES;Extranjeros;Mujeres;2020;3.195
49 Zamora;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;3,57
49 Zamora;TOTAL EDADES;% Extranjeros;Hombres;2020;3,44
49 Zamora;TOTAL EDADES;% Extranjeros;Mujeres;2020;3,71
49 Zamora;0-15 años;TOTAL;Ambos sexos;2020;17.048
49 Zamora;0-15 años;TOTAL;Hombres;2020;8.800
49 Zamora;0-15 años;TOTAL;Mujeres;2020;8.248
49 Zamora;0-15 años;Españoles;Ambos sexos;2020;16.091
49 Zamora;0-15 años;Españoles;Hombres;2020;8.285
49 Zamora;0-15 años;Españoles;Mujeres;2020;7.806
49 Zamora;0-15 años;Extranjeros;Ambos sexos;2020;957
49 Zamora;0-15 años;Extranjeros;Hombres;2020;515
49 Zamora;0-15 años;Extranjeros;Mujeres;2020;442
49 Zamora;0-15 años;% Extranjeros;Ambos sexos;2020;5,61
49 Zamora;0-15 años;% Extranjeros;Hombres;2020;5,85
49 Zamora;0-15 años;% Extranjeros;Mujeres;2020;5,36
49 Zamora;16-64 años;TOTAL;Ambos sexos;2020;100.490
49 Zamora;16-64 años;TOTAL;Hombres;2020;51.784
49 Zamora;16-64 años;TOTAL;Mujeres;2020;48.706
49 Zamora;16-64 años;Españoles;Ambos sexos;2020;95.689
49 Zamora;16-64 años;Españoles;Hombres;2020;49.542
49 Zamora;16-64 años;Españoles;Mujeres;2020;46.147
49 Zamora;16-64 años;Extranjeros;Ambos sexos;2020;4.801
49 Zamora;16-64 años;Extranjeros;Hombres;2020;2.242
49 Zamora;16-64 años;Extranjeros;Mujeres;2020;2.559
49 Zamora;16-64 años;% Extranjeros;Ambos sexos;2020;4,78
49 Zamora;16-64 años;% Extranjeros;Hombres;2020;4,33
49 Zamora;16-64 años;% Extranjeros;Mujeres;2020;5,25
49 Zamora;65 y más;TOTAL;Ambos sexos;2020;53.050
49 Zamora;65 y más;TOTAL;Hombres;2020;23.785
49 Zamora;65 y más;TOTAL;Mujeres;2020;29.265
49 Zamora;65 y más;Españoles;Ambos sexos;2020;52.711
49 Zamora;65 y más;Españoles;Hombres;2020;23.640
49 Zamora;65 y más;Españoles;Mujeres;2020;29.071
49 Zamora;65 y más;Extranjeros;Ambos sexos;2020;339
49 Zamora;65 y más;Extranjeros;Hombres;2020;145
49 Zamora;65 y más;Extranjeros;Mujeres;2020;194
49 Zamora;65 y más;% Extranjeros;Ambos sexos;2020;0,64
49 Zamora;65 y más;% Extranjeros;Hombres;2020;0,61
49 Zamora;65 y más;% Extranjeros;Mujeres;2020;0,66
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2020;972.528
50 Zaragoza;TOTAL EDADES;TOTAL;Hombres;2020;475.602
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2020;496.926
50 Zaragoza;TOTAL EDADES;Españoles;Ambos sexos;2020;853.061
50 Zaragoza;TOTAL EDADES;Españoles;Hombres;2020;415.831
50 Zaragoza;TOTAL EDADES;Españoles;Mujeres;2020;437.230
50 Zaragoza;TOTAL EDADES;Extranjeros;Ambos sexos;2020;119.467
