Provincias;Edad (3 grupos de edad);Españoles/Extranjeros;Sexo;Año;Total
40 Segovia;16-64 años;Españoles;Mujeres;2021;40.104
40 Segovia;16-64 años;Extranjeros;Ambos sexos;2021;14.107
40 Segovia;16-64 años;Extranjeros;Hombres;2021;6.846
40 Segovia;16-64 años;Extranjeros;Mujeres;2021;7.261
40 Segovia;16-64 años;% Extranjeros;Ambos sexos;2021;14,41
40 Segovia;16-64 años;% Extranjeros;Hombres;2021;13,54
40 Segovia;16-64 años;% Extranjeros;Mujeres;2021;15,33
40 Segovia;65 y más;TOTAL;Ambos sexos;2021;34.633
40 Segovia;65 y más;TOTAL;Hombres;2021;15.682
40 Segovia;65 y más;TOTAL;Mujeres;2021;18.951
40 Segovia;65 y más;Españoles;Ambos sexos;2021;34.006
40 Segovia;65 y más;Españoles;Hombres;2021;15.425
40 Segovia;65 y más;Españoles;Mujeres;2021;18.581
40 Segovia;65 y más;Extranjeros;Ambos sexos;2021;627
40 Segovia;65 y más;Extranjeros;Hombres;2021;257
40 Segovia;65 y más;Extranjeros;Mujeres;2021;370
40 Segovia;65 y más;% Extranjeros;Ambos sexos;2021;1,81
40 Segovia;65 y más;% Extranjeros;Hombres;2021;1,64
40 Segovia;65 y más;% Extranjeros;Mujeres;2021;1,95
41 Sevilla;TOTAL EDADES;TOTAL;Ambos sexos;2021;1.947.852
41 Sevilla;TOTAL EDADES;TOTAL;Hombres;2021;951.083
41 Sevilla;TOTAL EDADES;TOTAL;Mujeres;2021;996.769
41 Sevilla;TOTAL EDADES;Españoles;Ambos sexos;2021;1.870.326
41 Sevilla;TOTAL EDADES;Españoles;Hombres;2021;914.982
41 Sevilla;TOTAL EDADES;Españoles;Mujeres;2021;955.344
41 Sevilla;TOTAL EDADES;Extranjeros;Ambos sexos;2021;77.526
41 Sevilla;TOTAL EDADES;Extranjeros;Hombres;2021;36.101
41 Sevilla;TOTAL EDADES;Extranjeros;Mujeres;2021;41.425
41 Sevilla;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;3,98
41 Sevilla;TOTAL EDADES;% Extranjeros;Hombres;2021;3,80
41 Sevilla;TOTAL EDADES;% Extranjeros;Mujeres;2021;4,16
41 Sevilla;0-15 años;TOTAL;Ambos sexos;2021;332.286
41 Sevilla;0-15 años;TOTAL;Hombres;2021;170.967
41 Sevilla;0-15 años;TOTAL;Mujeres;2021;161.319
41 Sevilla;0-15 años;Españoles;Ambos sexos;2021;321.786
41 Sevilla;0-15 años;Españoles;Hombres;2021;165.644
41 Sevilla;0-15 años;Españoles;Mujeres;2021;156.142
41 Sevilla;0-15 años;Extranjeros;Ambos sexos;2021;10.500
41 Sevilla;0-15 años;Extranjeros;Hombres;2021;5.323
41 Sevilla;0-15 años;Extranjeros;Mujeres;2021;5.177
41 Sevilla;0-15 años;% Extranjeros;Ambos sexos;2021;3,16
41 Sevilla;0-15 años;% Extranjeros;Hombres;2021;3,11
41 Sevilla;0-15 años;% Extranjeros;Mujeres;2021;3,21
41 Sevilla;16-64 años;TOTAL;Ambos sexos;2021;1.283.894
41 Sevilla;16-64 años;TOTAL;Hombres;2021;638.941
41 Sevilla;16-64 años;TOTAL;Mujeres;2021;644.953
41 Sevilla;16-64 años;Españoles;Ambos sexos;2021;1.220.358
41 Sevilla;16-64 años;Españoles;Hombres;2021;609.628
41 Sevilla;16-64 años;Españoles;Mujeres;2021;610.730
41 Sevilla;16-64 años;Extranjeros;Ambos sexos;2021;63.536
41 Sevilla;16-64 años;Extranjeros;Hombres;2021;29.313
41 Sevilla;16-64 años;Extranjeros;Mujeres;2021;34.223
41 Sevilla;16-64 años;% Extranjeros;Ambos sexos;2021;4,95
41 Sevilla;16-64 años;% Extranjeros;Hombres;2021;4,59
41 Sevilla;16-64 años;% Extranjeros;Mujeres;2021;5,31
41 Sevilla;65 y más;TOTAL;Ambos sexos;2021;331.672
41 Sevilla;65 y más;TOTAL;Hombres;2021;141.175
41 Sevilla;65 y más;TOTAL;Mujeres;2021;190.497
41 Sevilla;65 y más;Españoles;Ambos sexos;2021;328.182
41 Sevilla;65 y más;Españoles;Hombres;2021;139.710
41 Sevilla;65 y más;Españoles;Mujeres;2021;188.472
41 Sevilla;65 y más;Extranjeros;Ambos sexos;2021;3.490
41 Sevilla;65 y más;Extranjeros;Hombres;2021;1.465
41 Sevilla;65 y más;Extranjeros;Mujeres;2021;2.025
41 Sevilla;65 y más;% Extranjeros;Ambos sexos;2021;1,05
41 Sevilla;65 y más;% Extranjeros;Hombres;2021;1,04
41 Sevilla;65 y más;% Extranjeros;Mujeres;2021;1,06
42 Soria;TOTAL EDADES;TOTAL;Ambos sexos;2021;88.747
42 Soria;TOTAL EDADES;TOTAL;Hombres;2021;44.920
42 Soria;TOTAL EDADES;TOTAL;Mujeres;2021;43.827
42 Soria;TOTAL EDADES;Españoles;Ambos sexos;2021;79.990
42 Soria;TOTAL EDADES;Españoles;Hombres;2021;40.351
42 Soria;TOTAL EDADES;Españoles;Mujeres;2021;39.639
42 Soria;TOTAL EDADES;Extranjeros;Ambos sexos;2021;8.757
42 Soria;TOTAL EDADES;Extranjeros;Hombres;2021;4.569
42 Soria;TOTAL EDADES;Extranjeros;Mujeres;2021;4.188
42 Soria;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;9,87
42 Soria;TOTAL EDADES;% Extranjeros;Hombres;2021;10,17
42 Soria;TOTAL EDADES;% Extranjeros;Mujeres;2021;9,56
42 Soria;0-15 años;TOTAL;Ambos sexos;2021;11.462
42 Soria;0-15 años;TOTAL;Hombres;2021;5.904
42 Soria;0-15 años;TOTAL;Mujeres;2021;5.558
42 Soria;0-15 años;Españoles;Ambos sexos;2021;9.887
42 Soria;0-15 años;Españoles;Hombres;2021;5.096
42 Soria;0-15 años;Españoles;Mujeres;2021;4.791
42 Soria;0-15 años;Extranjeros;Ambos sexos;2021;1.575
42 Soria;0-15 años;Extranjeros;Hombres;2021;808
42 Soria;0-15 años;Extranjeros;Mujeres;2021;767
42 Soria;0-15 años;% Extranjeros;Ambos sexos;2021;13,74
42 Soria;0-15 años;% Extranjeros;Hombres;2021;13,69
42 Soria;0-15 años;% Extranjeros;Mujeres;2021;13,80
42 Soria;16-64 años;TOTAL;Ambos sexos;2021;54.844
42 Soria;16-64 años;TOTAL;Hombres;2021;28.666
42 Soria;16-64 años;TOTAL;Mujeres;2021;26.178
42 Soria;16-64 años;Españoles;Ambos sexos;2021;47.903
42 Soria;16-64 años;Españoles;Hombres;2021;25.008
42 Soria;16-64 años;Españoles;Mujeres;2021;22.895
42 Soria;16-64 años;Extranjeros;Ambos sexos;2021;6.941
42 Soria;16-64 años;Extranjeros;Hombres;2021;3.658
42 Soria;16-64 años;Extranjeros;Mujeres;2021;3.283
42 Soria;16-64 años;% Extranjeros;Ambos sexos;2021;12,66
42 Soria;16-64 años;% Extranjeros;Hombres;2021;12,76
42 Soria;16-64 años;% Extranjeros;Mujeres;2021;12,54
42 Soria;65 y más;TOTAL;Ambos sexos;2021;22.441
42 Soria;65 y más;TOTAL;Hombres;2021;10.350
42 Soria;65 y más;TOTAL;Mujeres;2021;12.091
42 Soria;65 y más;Españoles;Ambos sexos;2021;22.200
42 Soria;65 y más;Españoles;Hombres;2021;10.247
42 Soria;65 y más;Españoles;Mujeres;2021;11.953
42 Soria;65 y más;Extranjeros;Ambos sexos;2021;241
42 Soria;65 y más;Extranjeros;Hombres;2021;103
42 Soria;65 y más;Extranjeros;Mujeres;2021;138
42 Soria;65 y más;% Extranjeros;Ambos sexos;2021;1,07
42 Soria;65 y más;% Extranjeros;Hombres;2021;1,00
42 Soria;65 y más;% Extranjeros;Mujeres;2021;1,14
43 Tarragona;TOTAL EDADES;TOTAL;Ambos sexos;2021;822.309
43 Tarragona;TOTAL EDADES;TOTAL;Hombres;2021;410.656
43 Tarragona;TOTAL EDADES;TOTAL;Mujeres;2021;411.653
43 Tarragona;TOTAL EDADES;Españoles;Ambos sexos;2021;684.824
43 Tarragona;TOTAL EDADES;Españoles;Hombres;2021;339.520
43 Tarragona;TOTAL EDADES;Españoles;Mujeres;2021;345.304
43 Tarragona;TOTAL EDADES;Extranjeros;Ambos sexos;2021;137.485
43 Tarragona;TOTAL EDADES;Extranjeros;Hombres;2021;71.136
43 Tarragona;TOTAL EDADES;Extranjeros;Mujeres;2021;66.349
43 Tarragona;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;16,72
43 Tarragona;TOTAL EDADES;% Extranjeros;Hombres;2021;17,32
43 Tarragona;TOTAL EDADES;% Extranjeros;Mujeres;2021;16,12
43 Tarragona;0-15 años;TOTAL;Ambos sexos;2021;134.308
43 Tarragona;0-15 años;TOTAL;Hombres;2021;69.224
43 Tarragona;0-15 años;TOTAL;Mujeres;2021;65.084
43 Tarragona;0-15 años;Españoles;Ambos sexos;2021;110.246
43 Tarragona;0-15 años;Españoles;Hombres;2021;56.970
43 Tarragona;0-15 años;Españoles;Mujeres;2021;53.276
43 Tarragona;0-15 años;Extranjeros;Ambos sexos;2021;24.062
43 Tarragona;0-15 años;Extranjeros;Hombres;2021;12.254
43 Tarragona;0-15 años;Extranjeros;Mujeres;2021;11.808
43 Tarragona;0-15 años;% Extranjeros;Ambos sexos;2021;17,92
43 Tarragona;0-15 años;% Extranjeros;Hombres;2021;17,70
43 Tarragona;0-15 años;% Extranjeros;Mujeres;2021;18,14
43 Tarragona;16-64 años;TOTAL;Ambos sexos;2021;529.424
43 Tarragona;16-64 años;TOTAL;Hombres;2021;270.131
43 Tarragona;16-64 años;TOTAL;Mujeres;2021;259.293
43 Tarragona;16-64 años;Españoles;Ambos sexos;2021;424.455
43 Tarragona;16-64 años;Españoles;Hombres;2021;215.246
43 Tarragona;16-64 años;Españoles;Mujeres;2021;209.209
43 Tarragona;16-64 años;Extranjeros;Ambos sexos;2021;104.969
43 Tarragona;16-64 años;Extranjeros;Hombres;2021;54.885
43 Tarragona;16-64 años;Extranjeros;Mujeres;2021;50.084
43 Tarragona;16-64 años;% Extranjeros;Ambos sexos;2021;19,83
43 Tarragona;16-64 años;% Extranjeros;Hombres;2021;20,32
43 Tarragona;16-64 años;% Extranjeros;Mujeres;2021;19,32
43 Tarragona;65 y más;TOTAL;Ambos sexos;2021;158.577
43 Tarragona;65 y más;TOTAL;Hombres;2021;71.301
43 Tarragona;65 y más;TOTAL;Mujeres;2021;87.276
43 Tarragona;65 y más;Españoles;Ambos sexos;2021;150.123
43 Tarragona;65 y más;Españoles;Hombres;2021;67.304
43 Tarragona;65 y más;Españoles;Mujeres;2021;82.819
43 Tarragona;65 y más;Extranjeros;Ambos sexos;2021;8.454
43 Tarragona;65 y más;Extranjeros;Hombres;2021;3.997
43 Tarragona;65 y más;Extranjeros;Mujeres;2021;4.457
43 Tarragona;65 y más;% Extranjeros;Ambos sexos;2021;5,33
43 Tarragona;65 y más;% Extranjeros;Hombres;2021;5,61
43 Tarragona;65 y más;% Extranjeros;Mujeres;2021;5,11
44 Teruel;TOTAL EDADES;TOTAL;Ambos sexos;2021;134.545
44 Teruel;TOTAL EDADES;TOTAL;Hombres;2021;68.287
44 Teruel;TOTAL EDADES;TOTAL;Mujeres;2021;66.258
44 Teruel;TOTAL EDADES;Españoles;Ambos sexos;2021;119.306
44 Teruel;TOTAL EDADES;Españoles;Hombres;2021;60.416
44 Teruel;TOTAL EDADES;Españoles;Mujeres;2021;58.890
44 Teruel;TOTAL EDADES;Extranjeros;Ambos sexos;2021;15.239
44 Teruel;TOTAL EDADES;Extranjeros;Hombres;2021;7.871
44 Teruel;TOTAL EDADES;Extranjeros;Mujeres;2021;7.368
44 Teruel;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;11,33
44 Teruel;TOTAL EDADES;% Extranjeros;Hombres;2021;11,53
44 Teruel;TOTAL EDADES;% Extranjeros;Mujeres;2021;11,12
44 Teruel;0-15 años;TOTAL;Ambos sexos;2021;18.515
44 Teruel;0-15 años;TOTAL;Hombres;2021;9.424
44 Teruel;0-15 años;TOTAL;Mujeres;2021;9.091
44 Teruel;0-15 años;Españoles;Ambos sexos;2021;15.529
44 Teruel;0-15 años;Españoles;Hombres;2021;7.921
44 Teruel;0-15 años;Españoles;Mujeres;2021;7.608
44 Teruel;0-15 años;Extranjeros;Ambos sexos;2021;2.986
44 Teruel;0-15 años;Extranjeros;Hombres;2021;1.503
44 Teruel;0-15 años;Extranjeros;Mujeres;2021;1.483
44 Teruel;0-15 años;% Extranjeros;Ambos sexos;2021;16,13
44 Teruel;0-15 años;% Extranjeros;Hombres;2021;15,95
44 Teruel;0-15 años;% Extranjeros;Mujeres;2021;16,31
44 Teruel;16-64 años;TOTAL;Ambos sexos;2021;83.969
44 Teruel;16-64 años;TOTAL;Hombres;2021;44.038
44 Teruel;16-64 años;TOTAL;Mujeres;2021;39.931
44 Teruel;16-64 años;Españoles;Ambos sexos;2021;72.197
44 Teruel;16-64 años;Españoles;Hombres;2021;37.885
44 Teruel;16-64 años;Españoles;Mujeres;2021;34.312
44 Teruel;16-64 años;Extranjeros;Ambos sexos;2021;11.772
44 Teruel;16-64 años;Extranjeros;Hombres;2021;6.153
44 Teruel;16-64 años;Extranjeros;Mujeres;2021;5.619
44 Teruel;16-64 años;% Extranjeros;Ambos sexos;2021;14,02
44 Teruel;16-64 años;% Extranjeros;Hombres;2021;13,97
44 Teruel;16-64 años;% Extranjeros;Mujeres;2021;14,07
44 Teruel;65 y más;TOTAL;Ambos sexos;2021;32.061
44 Teruel;65 y más;TOTAL;Hombres;2021;14.825
44 Teruel;65 y más;TOTAL;Mujeres;2021;17.236
44 Teruel;65 y más;Españoles;Ambos sexos;2021;31.580
44 Teruel;65 y más;Españoles;Hombres;2021;14.610
44 Teruel;65 y más;Españoles;Mujeres;2021;16.970
44 Teruel;65 y más;Extranjeros;Ambos sexos;2021;481
44 Teruel;65 y más;Extranjeros;Hombres;2021;215
44 Teruel;65 y más;Extranjeros;Mujeres;2021;266
44 Teruel;65 y más;% Extranjeros;Ambos sexos;2021;1,50
44 Teruel;65 y más;% Extranjeros;Hombres;2021;1,45
44 Teruel;65 y más;% Extranjeros;Mujeres;2021;1,54
45 Toledo;TOTAL EDADES;TOTAL;Ambos sexos;2021;709.403
45 Toledo;TOTAL EDADES;TOTAL;Hombres;2021;356.418
45 Toledo;TOTAL EDADES;TOTAL;Mujeres;2021;352.985
45 Toledo;TOTAL EDADES;Españoles;Ambos sexos;2021;636.403
45 Toledo;TOTAL EDADES;Españoles;Hombres;2021;319.998
45 Toledo;TOTAL EDADES;Españoles;Mujeres;2021;316.405
45 Toledo;TOTAL EDADES;Extranjeros;Ambos sexos;2021;73.000
45 Toledo;TOTAL EDADES;Extranjeros;Hombres;2021;36.420
45 Toledo;TOTAL EDADES;Extranjeros;Mujeres;2021;36.580
45 Toledo;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;10,29
45 Toledo;TOTAL EDADES;% Extranjeros;Hombres;2021;10,22
45 Toledo;TOTAL EDADES;% Extranjeros;Mujeres;2021;10,36
45 Toledo;0-15 años;TOTAL;Ambos sexos;2021;120.266
45 Toledo;0-15 años;TOTAL;Hombres;2021;61.907
45 Toledo;0-15 años;TOTAL;Mujeres;2021;58.359
45 Toledo;0-15 años;Españoles;Ambos sexos;2021;106.251
45 Toledo;0-15 años;Españoles;Hombres;2021;54.801
45 Toledo;0-15 años;Españoles;Mujeres;2021;51.450
45 Toledo;0-15 años;Extranjeros;Ambos sexos;2021;14.015
45 Toledo;0-15 años;Extranjeros;Hombres;2021;7.106
45 Toledo;0-15 años;Extranjeros;Mujeres;2021;6.909
45 Toledo;0-15 años;% Extranjeros;Ambos sexos;2021;11,65
45 Toledo;0-15 años;% Extranjeros;Hombres;2021;11,48
45 Toledo;0-15 años;% Extranjeros;Mujeres;2021;11,84
45 Toledo;16-64 años;TOTAL;Ambos sexos;2021;462.147
45 Toledo;16-64 años;TOTAL;Hombres;2021;237.145
45 Toledo;16-64 años;TOTAL;Mujeres;2021;225.002
45 Toledo;16-64 años;Españoles;Ambos sexos;2021;405.778
45 Toledo;16-64 años;Españoles;Hombres;2021;208.828
45 Toledo;16-64 años;Españoles;Mujeres;2021;196.950
45 Toledo;16-64 años;Extranjeros;Ambos sexos;2021;56.369
45 Toledo;16-64 años;Extranjeros;Hombres;2021;28.317
45 Toledo;16-64 años;Extranjeros;Mujeres;2021;28.052
45 Toledo;16-64 años;% Extranjeros;Ambos sexos;2021;12,20
45 Toledo;16-64 años;% Extranjeros;Hombres;2021;11,94
45 Toledo;16-64 años;% Extranjeros;Mujeres;2021;12,47
45 Toledo;65 y más;TOTAL;Ambos sexos;2021;126.990
45 Toledo;65 y más;TOTAL;Hombres;2021;57.366
45 Toledo;65 y más;TOTAL;Mujeres;2021;69.624
45 Toledo;65 y más;Españoles;Ambos sexos;2021;124.374
45 Toledo;65 y más;Españoles;Hombres;2021;56.369
45 Toledo;65 y más;Españoles;Mujeres;2021;68.005
45 Toledo;65 y más;Extranjeros;Ambos sexos;2021;2.616
45 Toledo;65 y más;Extranjeros;Hombres;2021;997
45 Toledo;65 y más;Extranjeros;Mujeres;2021;1.619
45 Toledo;65 y más;% Extranjeros;Ambos sexos;2021;2,06
45 Toledo;65 y más;% Extranjeros;Hombres;2021;1,74
45 Toledo;65 y más;% Extranjeros;Mujeres;2021;2,33
46 Valencia/València;TOTAL EDADES;TOTAL;Ambos sexos;2021;2.589.312
46 Valencia/València;TOTAL EDADES;TOTAL;Hombres;2021;1.267.961
46 Valencia/València;TOTAL EDADES;TOTAL;Mujeres;2021;1.321.351
46 Valencia/València;TOTAL EDADES;Españoles;Ambos sexos;2021;2.300.264
46 Valencia/València;TOTAL EDADES;Españoles;Hombres;2021;1.122.855
46 Valencia/València;TOTAL EDADES;Españoles;Mujeres;2021;1.177.409
46 Valencia/València;TOTAL EDADES;Extranjeros;Ambos sexos;2021;289.048
46 Valencia/València;TOTAL EDADES;Extranjeros;Hombres;2021;145.106
46 Valencia/València;TOTAL EDADES;Extranjeros;Mujeres;2021;143.942
46 Valencia/València;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;11,16
46 Valencia/València;TOTAL EDADES;% Extranjeros;Hombres;2021;11,44
46 Valencia/València;TOTAL EDADES;% Extranjeros;Mujeres;2021;10,89
46 Valencia/València;0-15 años;TOTAL;Ambos sexos;2021;395.852
46 Valencia/València;0-15 años;TOTAL;Hombres;2021;203.731
46 Valencia/València;0-15 años;TOTAL;Mujeres;2021;192.121
46 Valencia/València;0-15 años;Españoles;Ambos sexos;2021;350.001
46 Valencia/València;0-15 años;Españoles;Hombres;2021;179.771
46 Valencia/València;0-15 años;Españoles;Mujeres;2021;170.230
46 Valencia/València;0-15 años;Extranjeros;Ambos sexos;2021;45.851
46 Valencia/València;0-15 años;Extranjeros;Hombres;2021;23.960
46 Valencia/València;0-15 años;Extranjeros;Mujeres;2021;21.891
46 Valencia/València;0-15 años;% Extranjeros;Ambos sexos;2021;11,58
46 Valencia/València;0-15 años;% Extranjeros;Hombres;2021;11,76
46 Valencia/València;0-15 años;% Extranjeros;Mujeres;2021;11,39
46 Valencia/València;16-64 años;TOTAL;Ambos sexos;2021;1.691.215
46 Valencia/València;16-64 años;TOTAL;Hombres;2021;849.452
46 Valencia/València;16-64 años;TOTAL;Mujeres;2021;841.763
46 Valencia/València;16-64 años;Españoles;Ambos sexos;2021;1.464.100
46 Valencia/València;16-64 años;Españoles;Hombres;2021;735.588
46 Valencia/València;16-64 años;Españoles;Mujeres;2021;728.512
46 Valencia/València;16-64 años;Extranjeros;Ambos sexos;2021;227.115
46 Valencia/València;16-64 años;Extranjeros;Hombres;2021;113.864
46 Valencia/València;16-64 años;Extranjeros;Mujeres;2021;113.251
46 Valencia/València;16-64 años;% Extranjeros;Ambos sexos;2021;13,43
46 Valencia/València;16-64 años;% Extranjeros;Hombres;2021;13,40
46 Valencia/València;16-64 años;% Extranjeros;Mujeres;2021;13,45
46 Valencia/València;65 y más;TOTAL;Ambos sexos;2021;502.245
46 Valencia/València;65 y más;TOTAL;Hombres;2021;214.778
46 Valencia/València;65 y más;TOTAL;Mujeres;2021;287.467
46 Valencia/València;65 y más;Españoles;Ambos sexos;2021;486.163
46 Valencia/València;65 y más;Españoles;Hombres;2021;207.496
46 Valencia/València;65 y más;Españoles;Mujeres;2021;278.667
46 Valencia/València;65 y más;Extranjeros;Ambos sexos;2021;16.082
46 Valencia/València;65 y más;Extranjeros;Hombres;2021;7.282
46 Valencia/València;65 y más;Extranjeros;Mujeres;2021;8.800
46 Valencia/València;65 y más;% Extranjeros;Ambos sexos;2021;3,20
46 Valencia/València;65 y más;% Extranjeros;Hombres;2021;3,39
46 Valencia/València;65 y más;% Extranjeros;Mujeres;2021;3,06
47 Valladolid;TOTAL EDADES;TOTAL;Ambos sexos;2021;519.361
47 Valladolid;TOTAL EDADES;TOTAL;Hombres;2021;252.843
47 Valladolid;TOTAL EDADES;TOTAL;Mujeres;2021;266.518
47 Valladolid;TOTAL EDADES;Españoles;Ambos sexos;2021;490.501
47 Valladolid;TOTAL EDADES;Españoles;Hombres;2021;238.807
47 Valladolid;TOTAL EDADES;Españoles;Mujeres;2021;251.694
47 Valladolid;TOTAL EDADES;Extranjeros;Ambos sexos;2021;28.860
47 Valladolid;TOTAL EDADES;Extranjeros;Hombres;2021;14.036
47 Valladolid;TOTAL EDADES;Extranjeros;Mujeres;2021;14.824
47 Valladolid;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;5,56
47 Valladolid;TOTAL EDADES;% Extranjeros;Hombres;2021;5,55
47 Valladolid;TOTAL EDADES;% Extranjeros;Mujeres;2021;5,56
47 Valladolid;0-15 años;TOTAL;Ambos sexos;2021;71.304
47 Valladolid;0-15 años;TOTAL;Hombres;2021;36.508
47 Valladolid;0-15 años;TOTAL;Mujeres;2021;34.796
47 Valladolid;0-15 años;Españoles;Ambos sexos;2021;66.501
47 Valladolid;0-15 años;Españoles;Hombres;2021;34.084
47 Valladolid;0-15 años;Españoles;Mujeres;2021;32.417
47 Valladolid;0-15 años;Extranjeros;Ambos sexos;2021;4.803
47 Valladolid;0-15 años;Extranjeros;Hombres;2021;2.424
47 Valladolid;0-15 años;Extranjeros;Mujeres;2021;2.379
47 Valladolid;0-15 años;% Extranjeros;Ambos sexos;2021;6,74
47 Valladolid;0-15 años;% Extranjeros;Hombres;2021;6,64
47 Valladolid;0-15 años;% Extranjeros;Mujeres;2021;6,84
47 Valladolid;16-64 años;TOTAL;Ambos sexos;2021;325.647
47 Valladolid;16-64 años;TOTAL;Hombres;2021;162.469
47 Valladolid;16-64 años;TOTAL;Mujeres;2021;163.178
47 Valladolid;16-64 años;Españoles;Ambos sexos;2021;302.654
47 Valladolid;16-64 años;Españoles;Hombres;2021;151.311
47 Valladolid;16-64 años;Españoles;Mujeres;2021;151.343
47 Valladolid;16-64 años;Extranjeros;Ambos sexos;2021;22.993
47 Valladolid;16-64 años;Extranjeros;Hombres;2021;11.158
47 Valladolid;16-64 años;Extranjeros;Mujeres;2021;11.835
47 Valladolid;16-64 años;% Extranjeros;Ambos sexos;2021;7,06
47 Valladolid;16-64 años;% Extranjeros;Hombres;2021;6,87
47 Valladolid;16-64 años;% Extranjeros;Mujeres;2021;7,25
47 Valladolid;65 y más;TOTAL;Ambos sexos;2021;122.410
47 Valladolid;65 y más;TOTAL;Hombres;2021;53.866
47 Valladolid;65 y más;TOTAL;Mujeres;2021;68.544
47 Valladolid;65 y más;Españoles;Ambos sexos;2021;121.346
47 Valladolid;65 y más;Españoles;Hombres;2021;53.412
47 Valladolid;65 y más;Españoles;Mujeres;2021;67.934
47 Valladolid;65 y más;Extranjeros;Ambos sexos;2021;1.064
47 Valladolid;65 y más;Extranjeros;Hombres;2021;454
47 Valladolid;65 y más;Extranjeros;Mujeres;2021;610
47 Valladolid;65 y más;% Extranjeros;Ambos sexos;2021;0,87
47 Valladolid;65 y más;% Extranjeros;Hombres;2021;0,84
47 Valladolid;65 y más;% Extranjeros;Mujeres;2021;0,89
49 Zamora;TOTAL EDADES;TOTAL;Ambos sexos;2021;168.725
49 Zamora;TOTAL EDADES;TOTAL;Hombres;2021;83.551
49 Zamora;TOTAL EDADES;TOTAL;Mujeres;2021;85.174
49 Zamora;TOTAL EDADES;Españoles;Ambos sexos;2021;162.479
49 Zamora;TOTAL EDADES;Españoles;Hombres;2021;80.561
49 Zamora;TOTAL EDADES;Españoles;Mujeres;2021;81.918
49 Zamora;TOTAL EDADES;Extranjeros;Ambos sexos;2021;6.246
49 Zamora;TOTAL EDADES;Extranjeros;Hombres;2021;2.990
49 Zamora;TOTAL EDADES;Extranjeros;Mujeres;2021;3.256
49 Zamora;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;3,70
49 Zamora;TOTAL EDADES;% Extranjeros;Hombres;2021;3,58
49 Zamora;TOTAL EDADES;% Extranjeros;Mujeres;2021;3,82
49 Zamora;0-15 años;TOTAL;Ambos sexos;2021;16.669
49 Zamora;0-15 años;TOTAL;Hombres;2021;8.658
49 Zamora;0-15 años;TOTAL;Mujeres;2021;8.011
49 Zamora;0-15 años;Españoles;Ambos sexos;2021;15.712
49 Zamora;0-15 años;Españoles;Hombres;2021;8.129
49 Zamora;0-15 años;Españoles;Mujeres;2021;7.583
49 Zamora;0-15 años;Extranjeros;Ambos sexos;2021;957
49 Zamora;0-15 años;Extranjeros;Hombres;2021;529
49 Zamora;0-15 años;Extranjeros;Mujeres;2021;428
49 Zamora;0-15 años;% Extranjeros;Ambos sexos;2021;5,74
49 Zamora;0-15 años;% Extranjeros;Hombres;2021;6,11
49 Zamora;0-15 años;% Extranjeros;Mujeres;2021;5,34
49 Zamora;16-64 años;TOTAL;Ambos sexos;2021;99.402
49 Zamora;16-64 años;TOTAL;Hombres;2021;51.154
49 Zamora;16-64 años;TOTAL;Mujeres;2021;48.248
49 Zamora;16-64 años;Españoles;Ambos sexos;2021;94.487
49 Zamora;16-64 años;Españoles;Hombres;2021;48.849
49 Zamora;16-64 años;Españoles;Mujeres;2021;45.638
49 Zamora;16-64 años;Extranjeros;Ambos sexos;2021;4.915
49 Zamora;16-64 años;Extranjeros;Hombres;2021;2.305
49 Zamora;16-64 años;Extranjeros;Mujeres;2021;2.610
49 Zamora;16-64 años;% Extranjeros;Ambos sexos;2021;4,94
49 Zamora;16-64 años;% Extranjeros;Hombres;2021;4,51
49 Zamora;16-64 años;% Extranjeros;Mujeres;2021;5,41
49 Zamora;65 y más;TOTAL;Ambos sexos;2021;52.654
49 Zamora;65 y más;TOTAL;Hombres;2021;23.739
49 Zamora;65 y más;TOTAL;Mujeres;2021;28.915
49 Zamora;65 y más;Españoles;Ambos sexos;2021;52.280
49 Zamora;65 y más;Españoles;Hombres;2021;23.583
49 Zamora;65 y más;Españoles;Mujeres;2021;28.697
49 Zamora;65 y más;Extranjeros;Ambos sexos;2021;374
49 Zamora;65 y más;Extranjeros;Hombres;2021;156
49 Zamora;65 y más;Extranjeros;Mujeres;2021;218
49 Zamora;65 y más;% Extranjeros;Ambos sexos;2021;0,71
49 Zamora;65 y más;% Extranjeros;Hombres;2021;0,66
49 Zamora;65 y más;% Extranjeros;Mujeres;2021;0,75
50 Zaragoza;TOTAL EDADES;TOTAL;Ambos sexos;2021;967.452
50 Zaragoza;TOTAL EDADES;TOTAL;Hombres;2021;473.354
50 Zaragoza;TOTAL EDADES;TOTAL;Mujeres;2021;494.098
50 Zaragoza;TOTAL EDADES;Españoles;Ambos sexos;2021;849.166
50 Zaragoza;TOTAL EDADES;Españoles;Hombres;2021;413.817
50 Zaragoza;TOTAL EDADES;Españoles;Mujeres;2021;435.349
50 Zaragoza;TOTAL EDADES;Extranjeros;Ambos sexos;2021;118.286
